Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
6R3,SSP245,0.99,0.2974094136155366,0.1756003755847041,0.4984826400580542,30.35644,-95.008,45.7
FTN,SSP245,0.99,1.1635176115608252,0.7695124680710499,1.6797274818653771,28.2086,-100.0188,236.0
FTW,SSP245,0.99,0.965527189936469,0.7757105159971193,1.2095258419843244,32.81978,-97.36244,216.0
ALI,SSP245,0.99,0.9500763164308108,0.6848173191681879,1.657799806888551,27.74089,-98.02694,54.0
BEA,SSP245,0.99,1.0000834629736357,0.645463328479518,1.9575294940051735,28.36187,-97.79103,81.7
ELP,SSP245,0.99,0.9342238280300138,0.8323396981669625,1.142866183046397,31.81111,-106.37583,1194.0
JWY,SSP245,0.99,1.2306014816372972,0.7160122357991877,1.704512286059645,32.45611,-96.9125,217.0
MRF,SSP245,0.99,0.5411473613317617,0.1979522874784251,1.8735402838219264,30.37,-104.02,1481.0
SGR,SSP245,0.99,1.1721755010671029,0.9167040558505042,1.7623206970777294,29.62225,-95.65653,2.0
PSN,SSP245,0.99,1.383268383658986,1.0627641424145786,2.231277609719132,31.77969,-95.70631,129.0
DAL,SSP245,0.99,1.275199489961863,0.987208799819474,1.8240127528889416,32.84711,-96.85178,148.0
CWC,SSP245,0.99,0.8681059622332424,0.5198020482133967,1.0718013434686482,33.85784,-98.4904,304.0
MDD,SSP245,0.99,1.3257976225015284,0.8808901873636639,2.268289388727888,32.03653,-102.10103,854.0
IAH,SSP245,0.99,1.1589077404949513,0.8761714625762184,1.7869162857021337,29.9844,-95.3607,28.0
APY,SSP245,0.99,1.2860298114662914,0.6829311217040848,1.933037952391038,26.96879,-99.24891,128.6
PKV,SSP245,0.99,1.3803808038701904,0.9128833028412022,2.580459622442001,28.654,-96.681,9.0
DUX,SSP245,0.99,1.3514971826306978,1.0227469927267534,2.1891151051684243,35.858,-102.013,1129.0
DTO,SSP245,0.99,1.0716358476755676,0.8921514047961232,1.3915349260173402,33.205,-97.2006,200.71758
OCH,SSP245,0.99,1.1380891587367183,0.8142057912549433,1.730056957420956,31.57778,-94.70944,108.0
CRS,SSP245,0.99,0.7155260697157294,0.5563102069471575,1.0108525607510632,32.03,-96.4,137.0
HBV,SSP245,0.99,0.991533110123572,0.6627407714362781,1.785118193671652,27.34956,-98.73694,202.0
XBP,SSP245,0.99,1.2028351920092286,0.9731460301980688,1.8142935633560653,33.17533,-97.82839,259.7
LBX,SSP245,0.99,1.3092306996339431,0.9069975776895522,2.378885201698168,29.10864,-95.46208,8.0
RFI,SSP245,0.99,0.4820888292157219,0.328298993397135,0.8645768851642225,32.14172,-94.85172,134.7
PEQ,SSP245,0.99,1.4482970949914376,1.0225712705975825,2.8639688581495117,31.38,-103.51,796.0
GLE,SSP245,0.99,1.071633814819883,0.8334440218521004,1.723596408088503,33.65139,-97.19694,256.0
NQI,SSP245,0.99,0.9808377969477828,0.7279135768459167,1.4796064333580483,27.5072,-97.8097,15.0
PVW,SSP245,0.99,1.8859124065673132,1.0758606379354043,3.784502496279581,34.16815,-101.71734,1028.0
NOG,SSP245,0.99,1.4737412049347187,1.061612054610673,2.5191329778396745,27.90113,-98.05167,78.0
HDO,SSP245,0.99,1.1381766949395131,0.8396833340796352,1.6849627364216309,29.35944,-99.17417,283.0
JSO,SSP245,0.99,1.4870981395956304,0.9150308877187788,2.8763620629125337,31.87,-95.22,206.0
FWS,SSP245,0.99,1.0772825922155618,0.6486534507242401,1.4011895223144508,32.57297,-97.30332,208.02596
GTU,SSP245,0.99,0.8621712855929132,0.674904048010412,1.2438183871125343,30.68083,-97.67666,240.0
HRL,SSP245,0.99,1.4183447072271107,0.9800628240367548,2.5674827792373103,26.2285,-97.65439,11.0
SPS,SSP245,0.99,1.1446664873632966,0.9995397758950828,1.537004779772334,33.9786,-98.4928,314.0
CVB,SSP245,0.99,1.4727409138659822,0.9709173312279162,1.986799290767114,29.34192,-98.8509,235.0
DHT,SSP245,0.99,1.07105172677113,0.8951259088460054,1.196785090314801,36.02259,-102.54728,1216.0
SAT,SSP245,0.99,1.1857403918833211,0.8934978584520673,1.6871696472469262,29.53369,-98.46978,242.0
BPG,SSP245,0.99,1.0159137595913363,0.8493040070566602,1.3527619137170663,32.21261,-101.52164,784.0
EBG,SSP245,0.99,1.0750245376419836,0.5893252265023036,1.6902447252589925,26.44167,-98.12222,24.0
BMQ,SSP245,0.99,1.1493252730946864,0.6964187166518607,1.73807711704416,30.73893,-98.23861,389.0
RBD,SSP245,0.99,1.030663459235179,0.6886938549546558,1.514896711518965,32.68,-96.87,201.0
ORG,SSP245,0.99,0.934541301316698,0.5252193344062219,2.366654943690423,30.06918,-93.80361,4.0
TPL,SSP245,0.99,0.5178702902754863,0.4002766281405734,0.7124933443107284,31.1525,-97.40778,208.0
E38,SSP245,0.99,0.7458179275554058,0.4844316211350513,0.8836473531730331,30.384,-103.684,1376.0
OZA,SSP245,0.99,1.4858966810873266,0.5024956106988033,3.669620463924421,30.73528,-101.20297,725.7
JAS,SSP245,0.99,1.2208863251959972,0.8628870613582139,1.7766347918603111,30.88569,-94.03494,65.0
AUS,SSP245,0.99,0.9893849548584144,0.8182266367442571,1.3291331195033191,30.19453,-97.66989,189.0
DWH,SSP245,0.99,0.7923873615791733,0.6125335260430504,1.0635004621392168,30.06803,-95.55624,46.0
GNC,SSP245,0.99,1.2677857014737142,0.9472027119844416,2.409727894361072,32.67533,-102.65267,1010.0
CDS,SSP245,0.99,1.062649179809391,0.8436871685737513,1.4354249785489503,34.43389,-100.28806,595.0
CXO,SSP245,0.99,0.7448137283956348,0.5914713391452721,1.0979711527395086,30.35236,-95.41453,75.0
DRT,SSP245,0.99,1.447069147615868,0.8074953386487647,3.3459952489703517,29.37421,-100.92716,307.0
TKI,SSP245,0.99,0.8422196517653842,0.5767470537010323,1.1166875601749988,33.18,-96.59,179.0
GLS,SSP245,0.99,1.1361663577385943,0.8830196879976007,1.8396063992089675,29.26533,-94.86042,16.0
